глагол,общая_частота
utiskiti,1
podmarsati,1
prosvetariti,1
poravljati,1
odosbiti,1
vrhuniti,1
ekspertmentisati,1
proizvodimo.,1
suizgubiti,1
prenostiti,1
islustrovati,1
zakoračati,1
.boriti,1
parizerati,1
stav,1
prizoriti,1
ovetiti,1
sučavati,1
miciti,1
domen,1
raspući,1
krašati,1
ižđići,1
aficirati,1
pokraviti,1
loylati,1
sipkasti,1
potkivati,1
omoguéio,1
ogrneti,1
kastrumati,1
približivati,1
pekati,1
prešišati,1
dalaziti,1
segregacijati,1
fotkajtiti,1
obrаtimo,1
opticati,1
pucketavati,1
ojavljivati,1
počiniteljati,1
pojаsnimo,1
opustoći,1
\može,1
oldsmobiti,1
požuti,1
proteki,1
koristitii,1
odvijajati,1
digitalizozati,1
.ljubav,1
prhniti,1
prgovarati,1
greotati,1
odčekirati,1
reformatirati,1
organiizovati,1
čepiti,1
preosmišljavati,1
govoditi,1
bankariti,1
selektati,1
opsati,1
dopunjivesti,1
odrežati,1
šanki,1
moduti,1
biznis,1
agrotekstiti,1
žive.,1
enkriptutti,1
fariti,1
dodati.1ati,1
sacciti,1
fortniti,1
pomagagati,1
snadjeti,1
saslušasti,1
podstkati,1
badnjati,1
pojavlјuje,1
dublinirati,1
zaklјučava,1
presjedavati,1
zsigrati,1
sparingovati,1
defninisati,1
odštetiti,1
•smanjuje,1
choositi,1
ponаšаnje,1
estvar,1
materiјali,1
ikovati,1
shvativsiti,1
zabavlјati,1
učipiti,1
precizinati,1
brići,1
čojati,1
sadrźi,1
vidaš,1
zlatiboriti,1
splasnušiti,1
peduzeti,1
de-duplikovati,1
načujeti,1
zuditi,1
ravnotežiti,1
natpisati,1
odgahati,1
podnaduti,1
bebeti,1
čаk,1
individuti,1
ekskomunicirati,1
nadvojati,1
egzotizovati,1
ćujati,1
=zelenilo,1
ulice=malo,1
napedovati,1
prijavim.ti,1
poštapati,1
uglastiti,1
flasirati,1
štapati,1
utrostruti,1
zagrcneti,1
noreti,1
obezdeti,1
zamijeti,1
lopati,1
konstruišiti,1
uključujati,1
dožeiveti,1
bet.kanati,1
radio-kanati,1
zaboliti,1
plakarati,1
nаpuštа,1
zapušivati,1
rebutovati,1
regalizovati,1
simblozovati,1
časkazati,1
delovtiti,1
upozanati,1
intimidirati,1
otporimati,1
pogromiti,1
parciti,1
oslаnjаju,1
suočuvati,1
transverisati,1
nabavljiti,1
tetovažati,1
raznoliti,1
resortati,1
stagnirajučiti,1
handsfreti,1
otkopčajtiti,1
ostvapiti,1
decentrirati,1
bogomoljati,1
uvojničiti,1
akvariti,1
puč,1
ižvatiti,1
pregledаju,1
pritegnuti,1
stransferzati,1
ngo,1
ivniti,1
ožtrati,1
?uvati,1
kanabis-supersiti,1
posežeti,1
sakuplјam,1
odjebiti,1
predijeti,1
segmetisati,1
zbrojiti,1
obljavljivati,1
statiti,1
gajditi,1
sjahati,1
spаlio,1
kategorzovati,1
potržiti,1
nasmijestiti,1
obuo,1
cm2iti,1
–bajrati,1
greenhousiti,1
prepolovljavati,1
androiditi,1
pojavisati,1
ljepoti,1
poseetiti,1
učastvovati,1
spektakati,1
spiraliti,1
neptun,1
tenis,1
satkati,1
izrvšiti,1
čvoroviti,1
apliciravati,1
uriki,1
obavilti,1
efikati,1
energetiti,1
hrskvati,1
shvаtim,1
podžeti,1
rezulitrati,1
ocećati,1
ćeti,1
izmodelivati,1
proždreti,1
upršćavati,1
naodmeti,1
pripomogneti,1
moravati,1
portretati,1
pritisnušiti,1
nаs,1
roskastiti,1
toliti,1
iseski,1
pribiti,1
trend,1
redariti,1
pokropiti,1
mezoskati,1
sezati,1
razogvarati,1
unzipfiti,1
savaniti,1
\uz,1
prilagovati,1
ustacati,1
bascuti,1
ukenjati,1
ulica,1
smicati,1
testisati,1
preplovljavati,1
pristao-ti,1
delić,1
dopunjujtiti,1
zavediti,1
obevezati,1
slikali.,1
sakuplјa,1
hospitati,1
determinisiti,1
kan,1
djelujeti,1
ječmeniti,1
radimtati,1
intеgriš,1
odr?avati,1
.jednuti,1
klupati,1
svjetovati,1
priustvovati,1
?an,1
impulsiti,1
diplomatik,1
anemati,1
vlаdаmo,1
stegnuti,1
destabiulizovati,1
loungiti,1
ligа,1
cičiti,1
upaljivati,1
šopati,1
editi,1
vezivali.,1
strаnе,1
medijati,1
olakšatai,1
shvаtićemo,1
rаzumevаti,1
01.juti,1
prаvа,1
.osećati,1
zaodjevati,1
manjakavati,1
prihvatilisti,1
gdjati,1
glavno-komandovati,1
njuzati,1
konstruistiti,1
onogućavati,1
latissimuti,1
anitieo,1
rastrgnuti,1
obezbeđevati,1
poziti,1
kontekstualzirati,1
tremati,1
mudrovati,1
možettiti,1
slajduiti,1
odgovrimoti,1
teratti,1
zaluditi,1
tj.ugati,1
zagorcavati,1
prijavilјuje,1
doveseti,1
iuštiti,1
snižаvа,1
skljokati,1
glagati,1
krkati,1
dadunašviti,1
otvoriiti,1
suobličati,1
prati.,1
nagradudodeti,1
poćiniti,1
plovki,1
21.juti,1
zhavliti,1
izbočinati,1
posati,1
poduplati,1
ceznuti,1
ozvaniti,1
ustedeti,1
pokretanuti,1
osvojiiti,1
upućijati,1
udemyati,1
narkomati,1
livaditi,1
sertificirati,1
sovjeti,1
zamazovati,1
catedrati,1
omoguđivati,1
razgaziti,1
naprediti,1
nizbrditi,1
zanoćiti,1
kad-tad,1
konferisati,1
obezbđovati,1
drvosesiti,1
taloţile,1
k...ojiti,1
okuprirati,1
student,1
osutiti,1
nassarallahati,1
preporučuti,1
instaliralit,1
onemugućavati,1
rivjati,1
inspekcijati,1
teensyati,1
injegivati,1
ukoravati,1
smanjivesti,1
bhati,1
kodessiti,1
dualizati,1
genosyti,1
kuglati,1
.edu.rsti,1
pritrpeti,1
ostadosmiti,1
oživati,1
revolucionalizovati,1
ponovivsiti,1
nepovjerovati,1
zloupotebiti,1
inspiriršati,1
dočiti,1
voćki,1
ometatati,1
konfontirati,1
obuhvaati,1
nagluviti,1
optimizati,1
utrpati,1
trciti,1
—npr.,1
nаdаmo,1
ispljuniti,1
projekovati,1
funkionisati,1
ja­vio,1
difuzoriti,1
okupasti,1
propušta.,1
stubasti,1
tromati,1
davateti,1
čistići,1
saznaš.,1
promasujeti,1
pucа,1
haubicati,1
cebeti,1
hiteti,1
al-tati,1
ukpočati,1
umuti,1
potvriditi,1
očvršnjavati,1
nastavio.,1
obavijtiti,1
izvеlo,1
zlatarati,1
nizoreliti,1
zaposednuti,1
maznuti,1
uklјučivali,1
opančariti,1
prezumati,1
odčepiti,1
zivki,1
crtasti,1
pažnja,1
—obriši,1
doviriti,1
mogastiti,1
.jeriti,1
otpušavati,1
ovdepripadati,1
kućepostaviti,1
raziđosmiti,1
prеdstavilе,1
proisustvovati,1
proizvati,1
uplаćuju,1
rаčunu,1
vоdе,1
zašaputati,1
obezbijedit,1
l´esclavage,1
inventarisati,1
kupаtilа,1
sprаtu,1
krštavati,1
maljati,1
snadbeti,1
nalgasiti,1
pocrveniti,1
stvarniti,1
kooordinirati,1
srazmerati,1
😊,1
zabaravati,1
prizivljati,1
hujiti,1
vujiti,1
pojednostavnjujti,1
ministeriti,1
ljubаvi,1
udugostiti,1
akr,1
ujititi,1
žpodizati,1
deduti,1
zasoliti,1
trеbаlо,1
vjesti,1
prezenterati,1
zaiziti,1
kod.,1
uopštiti,1
kosturiti,1
untangiti,1
otipkati,1
gložiti,1
naipounati,1
istragiti,1
heći,1
probrati,1
uslaglasiti,1
sortići,1
uzbzđovati,1
­smo,1
iprilagoditi,1
agro-rijaliti,1
predalati,1
expoziti,1
držvati,1
tumаčiti,1
kližati,1
dekoncentrirati,1
zamahnati,1
oćutati,1
`otvorilo,1
zajednosati,1
reductiti,1
drijemati,1
kasirkati,1
uklkučiti,1
projetovati,1
boravisati,1
podbrojevati,1
izаzove,1
blagovati,1
predobriti,1
haj'ti,1
najav,1
iskljuĉe,1
proflisisati,1
dižužiti,1
osunčati,1
gletiti,1
tkinjati,1
nabaljati,1
problemaćrati,1
оmоgućiti,1
bоrbе,1
nagriziti,1
rezaći,1
zasjavati,1
ostakljivati,1
rvetiti,1
vračarati,1
slojati,1
pojаve,1
izbаciti,1
–potiti,1
struktuišati,1
posataviti,1
redefnisati,1
cetvrtiti,1
valorizacati,1
iznajmljiveti,1
pranayati,1
azmotriti,1
naglasivati,1
žrvovati,1
vežbiti,1
"e""ći",1
obezbeðuje,1
carvoziti,1
razvučati,1
stranisiti,1
uspоstаvi,1
procjenovati,1
poludjeti,1
communityjati,1
prijаvilo,1
ćud,1
postraniti,1
zaniti,1
primеnе,1
zapogiti,1
prijedjiti,1
oazati,1
humanivati,1
spitati,1
ramati,1
nаpuste,1
propisа,1
izvаn,1
morаti,1
prekrišiti,1
trubacati,1
'spavati,1
izbrijati,1
raspletiti,1
кokin,1
ulaznati,1
nestimulirati,1
delamaris,1
rardinjerati,1
plučati,1
sаmi,1
bureći,1
osicilirati,1
trustedtraveti,1
posustajeti,1
ruđerati,1
ebiti,1
cimoksaniti,1
skvotovati,1
vat-sati,1
moraosati,1
dockati,1
pribrojiti,1
poraći,1
foliti,1
metnošati,1
nаterаli,1
nеistinite,1
nаvоde,1
sarađujemoti,1
sardeti,1
emitovovati,1
ispulsirati,1
učesetvovati,1
zaokruzivati,1
ohrabrojtiti,1
korаčаli,1
izаberu,1
accessibati,1
bilo,1
uspleliti,1
presekati,1
zamajati,1
hypnos-variti,1
ustrebati,1
nadovezjati,1
gоvоrio,1
hrpati,1
prosustvovati,1
uneski,1
izađivati,1
radazapočeti,1
suđiti,1
žareti,1
zаpočeti,1
eksalirati,1
smrkniti,1
rastrubiti,1
mikrogranuti,1
profurati,1
proizvodaobuhvati,1
mečiti,1
naĉela,1
izkomponovati,1
suboticepostaviti,1
koracati,1
digestovati,1
implementrirati,1
vrcavati,1
preduhzeti,1
totalizovati,1
poniašati,1
istrašivati,1
izvrdati,1
zdavljiti,1
upoznastiti,1
poredstavljati,1
feature-avavaliti,1
nabirati,1
predseavati,1
dadeti,1
bolujati,1
klišati,1
implanati,1
polselliti,1
probledeti,1
premastiti,1
opuste.i,1
udujtiti,1
iskokati,1
pobrojiti,1
zakačinjati,1
guščoati,1
strmijati,1
doktrineti,1
nosilati,1
if...elsiti,1
načuljiti,1
porčiti,1
uživajti,1
preuzeti(,1
su-organizozati,1
karaktеrišе,1
post-saliti,1
dvаdeseti,1
pasjati,1
razgnjeviti,1
inočiti,1
v.,1
zatvora.,1
jednom-dvaput,1
veza,1
pkoristiti,1
okov,1
generišiti,1
kampanjati,1
nasmiješisati,1
…niti,1
sportstiti,1
notarati,1
izoliti,1
zamrziti,1
pejzažati,1
prizmiti,1
pržuljati,1
repotažati,1
podrazmeti,1
rascveti,1
ostаviće,1
pomičete.,1
portugalijati,1
ućimiti,1
preuzmimoti,1
prekidošati,1
usahle.i,1
kolubariti,1
ojiti,1
bljesti,1
plisirati,1
doistiti,1
oblježiti,1
anlalizirati,1
portabeti,1
istražvati,1
čizketi,1
kohabitirati,1
izkazivati,1
opaviti,1
apgrejdovesti,1
priključisati,1
upustititi,1
ušarati,1
snađeti,1
udаru,1
ogorčujtiti,1
scenariti,1
unaprеdićе,1
kuhajtiti,1
pjescati,1
potucati,1
solidamosti,1
transliterati,1
organizati,1
çapati,1
otplutati,1
–značiti,1
uobražavati,1
zаmisliti,1
regasifikovati,1
omotaciti,1
održavćiti,1
umrežovati,1
devetnaesti,1
najeseti,1
odcijepiti,1
zakerati,1
=obrišite,1
сte,1
zaplijeniti,1
pažtoati,1
labuditi,1
stjenoviti,1
kontejnerizovati,1
bracati,1
26.juti,1
zabeležavati,1
-naći,1
presovati,1
propješačiti,1
scoparivati,1
a.,1
javiliti,1
postatiti,1
učinlati,1
vapozonom-otvatati,1
zamijećivati,1
zazmuriti,1
prositiriti,1
svinjati,1
skanirati,1
srećiti,1
kokreirati,1
koncentrišiti,1
astrobioliti,1
finoti,1
isključijuciti,1
unimiti,1
nalogaizaberiti,1
dodаjemo,1
crpasti,1
-prodavati,1
aliti,1
ljuljziti,1
rаzdvаjа,1
tolerisаti,1
ozljeđivati,1
zastupljati,1
gtrebati,1
razmotirliti,1
ekspandovati,1
vaše°ime,1
bljeskati,1
trežeći,1
uglati,1
energetizovati,1
okivati,1
koaksijati,1
inicijati,1
preknuti,1
prezumiti,1
ni-niti,1
presudjevati,1
izmenivsiti,1
razvejavati,1
skuditi,1
med.,1
knjižničar,1
odvaživati,1
utiacati,1
navusiti,1
utvđujati,1
gorditi,1
izrazivati,1
četrdsedeti,1
snabdevćiti,1
pobegositi,1
sensei,1
izik,1
isprašivati,1
.gov.rsti,1
razdavajati,1
velegrad,1
video.,1
objašnjati,1
azati,1
vemiti,1
srcastiti,1
detoksificirati,1
pozzeti,1
pogorsavati,1
potužati,1
nasatviti,1
zgsći,1
ljetoti,1
pajseti,1
nasuproti,1
orbitalići,1
namеra,1
mеnja,1
organizovovati,1
ovaciti,1
pruzrokovati,1
rastrgliti,1
usmeraveti,1
drveniti,1
doviknuti,1
zašuštati,1
uzbuna,1
znaþi,1
objekti-vajati,1
obavlati,1
ekploatisati,1
scalamobiti,1
potprozoriti,1
odmerisati,1
votkati,1
redovnokositi,1
odvagnuti,1
сmatra,1
družečiti,1
imperivati,1
batrgati,1
natkrivljivati,1
shati,1
izvestаn,1
došprineti,1
pridržаvа,1
nekropole.,1
smaniti,1
sasataviti,1
meliti,1
čunjati,1
izbistiti,1
nezaboravniti,1
plаsirаju,1
neshati,1
sаopštilа,1
šaputavati,1
kraduckati,1
monjati,1
kafići,1
vjetriti,1
kizati,1
deo.,1
uklađivati,1
unutrаšnjа,1
pripratati,1
podražumevati,1
ugaon,1
kiretagati,1
nasmiješiti,1
park-šati,1
iscrplјuju,1
cilju-verivati,1
emporiti,1
uklаpаju,1
promasivsiti,1
gadjati,1
kezati,1
yadivljivati,1
?!),1
pritsciti,1
beopatrimonisati,1
podložiti,1
raskomoti,1
ustvrđivati,1
zahraničiti,1
pospati,1
prferirati,1
bljovati,1
omogućati,1
obаvi,1
uzrokovala.,1
priopći,1
funkcionjšiti,1
pružajuti,1
mirisavati,1
čimati,1
minglujati,1
ponašajukadati,1
vаlorizovаli,1
graiti,1
razmijenjivati,1
sporazumjevati,1
podrći,1
odbacajuciti,1
trоglavi,1
razamtrati,1
blatnjavati,1
dominarati,1
jećati,1
prirastiti,1
eksperimetisiti,1
figati,1
namamnjivati,1
batati,1
čistivati,1
prаzne,1
iskuljučivati,1
nadkriljivati,1
iz.csvati,1
sravnjivati,1
plаtio,1
finansijki,1
raziti,1
prihupiti,1
invеstira,1
medeniti,1
napadjati,1
pacijeti,1
ustuputi,1
✅,1
želeiti,1
seudvostručiti,1
susterati,1
polsati,1
e-voziti,1
lizing,1
plujati,1
uopшte,1
upotpunovati,1
scintilluti,1
april-juti,1
kolekcionirati,1
index,1
ubivati,1
pogostemoti,1
detabuizirati,1
antići,1
zadrzavati,1
obdraniti,1
bistepodijeliti,1
rasplesti,1
zbratimiti,1
zagovorati,1
čavasti,1
nelaziti,1
sjećaš,1
spektri.,1
svjetlucati,1
prošеtaju,1
ambijentalizozati,1
biciklizati,1
rnnapraviti,1
tebeti,1
iscrpsti,1
započеli,1
privezivavati,1
razmetrati,1
zаnli,1
polu-čvrsti,1
natipkati,1
umbiti,1
omoguæiti,1
stigati,1
pružićeti,1
učestvpvati,1
projektojeti,1
osijetiti,1
unerediti,1
umbilikaliti,1
plug-in,1
naprotiv,1
veurojati,1
doći.,1
izvizualizirati,1
predobrati,1
okupićе,1
∙,1
nacionaliti,1
ljubilasti,1
tobdžijati,1
mekšati,1
kontratevati,1
uimati,1
pobedjujeti,1
apdejtujeti,1
estiti,1
prеdložio,1
shoot!,1
zabaljati,1
krpititi,1
zamo­našila,1
ozbezbeđivati,1
kukičati,1
poresti,1
pre­nela,1
rastrzziti,1
odpočniti,1
tesliti,1
odabati,1
otvаrаo,1
spаjаo,1
moraditi,1
saljuciti,1
ivan.vulic@mod.gov.rs,1
gaći,1
naprеduju,1
osuvremenjivati,1
unapređivtiti,1
cati,1
tanjirati,1
zloupotreblјavaju,1
dispeći,1
firopotamosati,1
extraktovati,1
кfor,1
podrazaumevati,1
gumiti,1
odspelovati,1
svrbežati,1
mozeriti,1
uredovljivati,1
korporati,1
komprimoti,1
žutati,1
predračunati,1
samozaglaviti,1
ustrojati,1
uglavljivesti,1
flvtiti,1
zaobisati,1
oktobarati,1
podržaći,1
termostati,1
potpiti,1
posovati,1
predstavljivati,1
prepoznatiljiv,1
medvedati,1
naićičeti,1
prokantati,1
uspevalati,1
ospokojavati,1
pаte,1
iskorigovati,1
ukorijeniti,1
zguriti,1
pričаti,1
dokаzаli,1
podvaljivati,1
zakipiti,1
olučiti,1
spаjа,1
sеdmi,1
—ostaje,1
skušiti,1
bitisati,1
održаlo,1
susretniti,1
po­stoje,1
hospitalizavati,1
opustati,1
trakasti,1
uskladivati,1
stavarati,1
repatrijati,1
demonstrairati,1
muškarati,1
uspeveti,1
cviliti,1
kukumavčiti,1
objavit,1
mоdеrnо,1
dоminirа,1
plakariti,1
tinati,1
potrgati,1
ustolisati,1
kongresti,1
office@avis.rs,1
objekt—osobe,1
izblijeti,1
isporuèuje,1
odmasti,1
upoznagati,1
osveziti,1
vivriti,1
guacamogiti,1
prevarantiti,1
poantirati,1
ostvаre,1
isprofilirati,1
intoniorati,1
obazireti,1
sastavati,1
projektovtiti,1
naslanjavuti,1
metriti,1
razigrajtiti,1
boroviti,1
кazao,1
izvеsti,1
uglačavati,1
iskoristitii,1
kontatkirati,1
gradeti,1
casiti,1
zistati,1
vfootbati,1
virusati,1
oznositi,1
potazati,1
hinditi,1
prozaći,1
surov,1
granica,1
ljiditi,1
kafi,1
odličati,1
projavljivati,1
retvitovati,1
kоristе,1
marševiti,1
rezvervisati,1
g8ći,1
pristojbati,1
naštelujati,1
istisniti,1
instistirati,1
naštimavati,1
popristati,1
аngаžuje,1
fragmentirati,1
razmer,1
kofeinuti,1
tretirtati,1
poludržavati,1
idobiti,1
poveæavaju,1
kvasiti,1
*treća,1
užinuti,1
postavljajaći,1
intri­girala,1
nagostiti,1
uvenuti,1
luksuzirati,1
izrazovati,1
onesvešćivati,1
djetliti,1
jаvljа,1
rnpati,1
donirаju,1
.rnrnseti,1
rnrnpitati,1
uključivаo,1
upoznаli,1
šahati,1
importirajati,1
omirisati,1
ostravati,1
primće,1
birаti,1
оbјаviо,1
prosevati,1
.rntrebati,1
ostavljiti,1
objektivizirati,1
alojati,1
vršavati,1
obmogućavati,1
odrobijati,1
startapati,1
nouvelleti,1
odmogniti,1
obilahziti,1
?ulati,1
ifati,1
integriseti,1
transgresirati,1
videomaterijati,1
potratiti,1
umnogostručavati,1
zkljuciti,1
raspustati,1
plavati,1
podržavavati,1
uljučivati,1
melografisati,1
mećavati,1
poodrastiti,1
osteofiti,1
zastaviti,1
satkan,1
uzverujeti,1
ankerati,1
upotpuljivati,1
zаkаzuju,1
nekmoliti,1
involviti,1
artfeminati,1
metliti,1
pre­dele,1
osterbaliti,1
iščupkati,1
izbratiti,1
inplementirati,1
mini-posati,1
ob­ja,1
malati,1
kovitlaoati,1
ulenjivati,1
deprioritizovati,1
božiti,1
potkresovati,1
vremanati,1
zasjaliti,1
šikljati,1
prijeiti,1
zatеžе,1
propustim.,1
klub,1
ligniti,1
struziti,1
nevinosti,1
najministati,1
oraliti,1
prepikirati,1
definirat,1
otpadniti,1
adheziva-lepiti,1
pru`a,1
vašiti,1
amalgati,1
utrčavati,1
iden­ti,1
potpodeti,1
otkrčiti,1
škrpjeti,1
obesnažiti,1
izbeljujati,1
huliti,1
bludničiti,1
hapasati,1
odmazeti,1
nepropustiti,1
oštećivtiti,1
realki,1
kraljeviti,1
dešаvаju,1
pravdajuciti,1
kolapsirala.,1
izjašljnjavati,1
sporazum,1
odаbiru,1
učimo-visati,1
dopešačiti,1
zveriti,1
šačiti,1
informisiti,1
ibaviti,1
trebeati,1
siv.i,1
pikselizirati,1
kupirati,1
obolijevati,1
ovatiti,1
utrosturčavati,1
razbacuvati,1
stablizovati,1
klimatati,1
passiti,1
argobizniti,1
predomislitai,1
zahvaljujući,1
zalužiti,1
faulirati,1
odvežbati,1
biriti,1
ucestovati,1
riternirati,1
vranati,1
.org.sti,1
prenivati,1
ukositi,1
doštampati,1
kniiti,1
debalirati,1
izjedančivati,1
kašljati,1
unionuti,1
bеz,1
ricottati,1
preuzimiti,1
soussiti,1
ukazejeti,1
smajliti,1
institucionalizirati,1
posvojiti,1
pokаzuju,1
postignuiti,1
izlaviti,1
kibicovati,1
crvići,1
slušaš,1
commoditi,1
adoptirati,1
sl.u,1
zagrlemoti,1
otovarati,1
dopeti,1
ojaĉavalo,1
pritupiti,1
odboriti,1
ačiti,1
bajkaleiti,1
organiztovati,1
poku-šati,1
poslužisati,1
odnijesati,1
urеditi,1
jenajaviti,1
natječajati,1
otprintati,1
seočekovati,1
odrаdili,1
perijati,1
objavljulivati,1
prestoći,1
zadruziti,1
prziti,1
zamenariti,1
butikati,1
žnjeti,1
vezbačati,1
počupati,1
downstreati,1
ostavtiti,1
ovаko,1
pogotvati,1
urаdile,1
rangjati,1
prežvesti,1
luđiti,1
svaki,1
potprogramati,1
ukrućivati,1
zamrijeti,1
.hex,1
rashodovati,1
sasti,1
plаćа,1
neraditi,1
potencijati,1
sofrati,1
dodiriti,1
kolonalizovati,1
odrekniti,1
prisvajamo.,1
prisustvpovati,1
ispresecati,1
projveriti,1
gdegoditi,1
beurreti,1
telenoveti,1
življаše,1
spletati,1
dezeneti,1
požnjati,1
alineti,1
predvečeriti,1
lepsiti,1
ratitnuti,1
komandujati,1
parcelisati,1
isupštati,1
ostаvi,1
primeći,1
pоdržаlа,1
izjаšnjаvа,1
funkcionusati,1
učvršćavati,1
prodjeti,1
oboružati,1
iskulirati,1
pretumbati,1
biorazgraditi,1
/m²,1
protvati,1
zmajati,1
istovreti,1
nesvodivati,1
rezirati,1
oseniti,1
naučismiti,1
diskriminati,1
sinergizovati,1
prеvozе,1
tribomaterijati,1
rasvieti,1
pregrmiti,1
rubeti,1
začеla,1
resliti,1
sažizati,1
protosevati,1
usvojvšiti,1
obvradovati,1
proizlаšlo,1
spatiti,1
zadovolјi,1
probaciti,1
izvešati,1
šparati,1
uzbudjivati,1
ometаju,1
skracovati,1
domisliti,1
paprikasati,1
pospisiti,1
idu.,1
prekonfigurisati,1
nevladati,1
odustrajati,1
budesati,1
eksirati,1
tramp,1
dokizati,1
smаtrаti,1
pretečati,1
popestiti,1
drva-strujati,1
blagozvoleti,1
posjećivtiti,1
urezаle,1
rаzmenile,1
oblikovаle,1
preskati,1
obezglavljivati,1
ponarati,1
proživljvati,1
оlakša,1
odr?sti,1
manasitiriti,1
trijufivati,1
garantujeprivati,1
zovniti,1
propušiti,1
pokrеću,1
karađorđević.52,1
susprostavljati,1
raspravlјati,1
kompaniti,1
svrstajtiti,1
ovaaati,1
prizeljkovati,1
iliosloboditi,1
vitajuiti,1
muraliti,1
ištucivati,1
našljapkati,1
pošćagati,1
sursreti,1
sistеmi,1
setvospremirati,1
odpadati,1
kelnišati,1
sagradisati,1
asemblažiti,1
podrazumev,1
cremiti,1
fraishiti,1
krepostiti,1
sаžаljevаti,1
omoguć́ava,1
uzusiti,1
omeđаvаju,1
podizeti,1
depopulirati,1
otplaviti,1
ortati,1
potvrđivliti,1
podеsiv,1
prezasićovati,1
…ujediniti,1
tememati,1
četsitati,1
tecati,1
protestvobati,1
optužisati,1
dеmantujе,1
sara_ivao,1
senzibilizovesti,1
oksidazati,1
drao,1
uskladištavati,1
usporotiviti,1
lavitirati,1
odrukati,1
rasplestiti,1
ispanirati,1
jerkovićnalaziti,1
alepovati,1
restituisati,1
dereti,1
razmontiravati,1
pobolјšavaju,1
istoriti,1
voprosati,1
ediniti,1
uletati,1
gledаju,1
